link,Price
https://www.carlist.my/used-cars/2010-perodua-myvi-a-1-3-ezi/6591057,"RM 19,800"
https://www.carlist.my/used-cars/2016-perodua-myvi-a-1-5-advance/6591055,"RM 36,800"
https://www.carlist.my/used-cars/2013-perodua-myvi-a-1-3-ezi/6591054,"RM 27,800"
https://www.carlist.my/used-cars/2007-honda-city-1-5-i-dsi-sedan-well-maintained/6345712,"RM 17,000"
https://www.carlist.my/used-cars/2012-honda-civic-a-1-8-s-i-vtec-well-maintained/6500230,"RM 46,000"
https://www.carlist.my/used-cars/2009-bmw-325i-2-5-sports-sedan/6637041,"RM 53,888"
https://www.carlist.my/used-cars/2008-toyota-wish-1-8-base-spec-mpv/6254422,"RM 42,800"
https://www.carlist.my/used-cars/2011-toyota-corolla-altis-2-0-v-sedan/6594425,"RM 48,800"
https://www.carlist.my/used-cars/2016-honda-jazz-1-5-v-i-vtec-hatchback/6546978,"RM 55,800"
https://www.carlist.my/used-cars/2012-toyota-vios-1-5-g-limited-sedan/6392564,"RM 38,500"
https://www.carlist.my/used-cars/2010-toyota-vios-1-5-e-sedan/6546988,"RM 30,800"
https://www.carlist.my/used-cars/2010-mercedes-benz-c200-cgi-1-8-avantgarde-sedan-one-vip-owner-local-ckd-like-new-promotion-10/6597728,"RM 49,999"
https://www.carlist.my/used-cars/2012-mercedes-benz-c200-cgi-1-8-sedan-one-owner-local-ckd-tip-top-condition-12/6604961,"RM 69,999"
https://www.carlist.my/used-cars/2012-honda-city-1-5-e-i-vtec-sedan-tiptop-condition-1-owner-two-digit-number-plate-47/6526850,"RM 35,999"
https://www.carlist.my/used-cars/2009-toyota-vios-1-5-s-a-trd-sportivo-tip-top-condition-facelift-promotion-09/5952807,"RM 29,999"
https://www.carlist.my/used-cars/2013-bmw-320d-2-0-sport-line-sedan-local-one-owner-full-service-record-promotion-13/6545984,"RM 82,999"
https://www.carlist.my/used-cars/2007-bmw-330ci-coupe-3-0-sedan-tiptop-like-new-good-condition/6143677,"RM 49,999"
https://www.carlist.my/used-cars/2014-bmw-320i-2-0-sport-line-sedan-low-mileage-full-service-record-tiptop-condition-1-owner/6489946,"RM 89,999"
https://www.carlist.my/used-cars/1999-mercedes-benz-e240-2-4-a-tip-top-condition-e200-c200-promotion-99/6037998,"RM 8,999"
https://www.carlist.my/used-cars/2007-mercedes-benz-e200k-1-8-sedan-e200-facelift-local-tiptop-condition-07/6431690,"RM 38,999"
https://www.carlist.my/used-cars/2010-land-rover-range-rover-sport-5-0-supercharged-autobiography-suv-vvip-owner-tip-top-condition-10/6651463,"RM 139,999"
https://www.carlist.my/used-cars/2011-nissan-navara-2-5-se-m-pickup-truck-tiptop-low-mileage-4x4/6195199,"RM 32,999"
https://www.carlist.my/used-cars/2008-toyota-estima-2-4-a-aeras-mpv-one-owner-reg-2013/6616140,"RM 72,888"
https://www.carlist.my/used-cars/2010-mercedes-benz-e200-cgi-1-8-elegance-sedan-tip-top-condition/6085986,"RM 76,888"
https://www.carlist.my/used-cars/2011-mercedes-benz-c250-cgi-1-8-avantgarde-sedan-tip-top-condition/4370035,"RM 66,888"
https://www.carlist.my/used-cars/2011-audi-s5-3-0-tfsi-quattro-hatchback/6083873,"RM 128,000"
https://www.carlist.my/used-cars/2011-audi-r8-4-2-fsi-quattro-coupe/6471133,"RM 338,000"
https://www.carlist.my/used-cars/2019-volkswagen-polo-1-6-comfortline-hatchback/6690134,"RM 53,000"
https://www.carlist.my/used-cars/2019-volkswagen-vento-1-6-comfort-sedan/6690545,"RM 58,000"
https://www.carlist.my/used-cars/2019-volkswagen-passat-2-0-380-tsi-highline-sedan/6690630,"RM 153,000"
https://www.carlist.my/used-cars/bmw-328i-2-0-luxury-line-under-warranty-smart-tip-top-conditions-f30/6570251,"RM 87,800"
https://www.carlist.my/used-cars/nissan-gtr-nismo-2015-18/6627825,"RM 850,000"
https://www.carlist.my/used-cars/2013-bmw-328i-2-0-sport-line-sedan/6644891,"RM 119,000"
https://www.carlist.my/used-cars/2016-mercedes-benz-e250-2-0-edition-e-amg-sedan/6639338,"RM 178,000"
https://www.carlist.my/used-cars/2015-mercedes-benz-s400l-3-5-hybrid-sedan-a-warranty-battery-warranty-until-jan-2020-and-extendible-till-2022-negotiable/5130817,"RM 245,000"
https://www.carlist.my/used-cars/2012-mercedes-benz-s300l-3-0-sedan/6645046,"RM 130,000"
https://www.carlist.my/used-cars/2008-toyota-estima-3-5-mpv-offer/6457013,"RM 55,888"
https://www.carlist.my/used-cars/2015-bmw-320i-2-0-m-sport-bodykit/6659424,"RM 95,888"
https://www.carlist.my/used-cars/2016-honda-accord-2-0-i-vtec-vti-l-full-bodykit/6590171,"RM 78,888"
https://www.carlist.my/used-cars/nissan-kc-sd45-2012-1200/6650597,"RM 150,000"
https://www.carlist.my/used-cars/2019-mazda-3-2-0-skyactiv-g-high-sedan/6470762,"RM 110,000"
https://www.carlist.my/used-cars/2014-audi-a4-1-8-tfsi-facelift-s-line-full-spec-direct-owner/6598352,"RM 85,000"
https://www.carlist.my/used-cars/2017-volkswagen-passat-2-0-380-tsi-highline-sedan/6651376,"RM 115,000"
https://www.carlist.my/used-cars/1992-toyota-corolla-1-6-seg-sedan/6341195,"RM 5,580"
https://www.carlist.my/used-cars/2008-toyota-land-cruiser-4-5-suv/6226151,"RM 210,000"
https://www.carlist.my/used-cars/2011-mercedes-benz-e250-cgi-1-8-avantgarde/6649023,"RM 86,888"
https://www.carlist.my/used-cars/2015-bmw-120i-1-6-m-sport-hatchback/6387275,"RM 106,500"
https://www.carlist.my/used-cars/2013-proton-satria-1-6-neo-r3-executive-hatchback/6638851,"RM 28,500"
https://www.carlist.my/used-cars/2004-perodua-kelisa-1-0-ez-hatchback/6634735,"RM 12,000"
https://www.carlist.my/used-cars/2007-mercedes-benz-cls350-3-5-coupe-japan-full-spec/6636080,"RM 35,000"
https://www.carlist.my/used-cars/2004-perodua-kembara-1-3-ez-suv-one-owner-direct-owner-low-mileage-lady-driver-original-paint-very-well-kept-accident-free/6635588,"RM 12,000"
https://www.carlist.my/used-cars/2010-jaguar-xf-3-0-luxury-sedan/4823834,"RM 75,500"
https://www.carlist.my/used-cars/2014-volkswagen-jetta-1-4-tsi-sedan-private-owner-negotiable/6627868,"RM 43,999"
https://www.carlist.my/used-cars/2018-peugeot-308-1-6-thp-hatchback/6683858,"RM 77,000"
https://www.carlist.my/used-cars/2015-lexus-nx200t-2-0-premium-suv/6692231,"RM 198,000"
https://www.carlist.my/used-cars/2018-mercedes-benz-cla200-1-6-night-edition-coupe/6579101,"RM 212,888"
https://www.carlist.my/used-cars/2017-toyota-vios-1-5-gx-sedan/6662210,"RM 58,000"
https://www.carlist.my/used-cars/2008-honda-cr-v-2-0-i-vtec-suv/6633573,"RM 32,888"
https://www.carlist.my/used-cars/2017-mercedes-benz-e250-2-0-avantgarde-sedan/6587054,"RM 250,000"
https://www.carlist.my/used-cars/2010-toyota-vellfire-2-4-z-mpv/6364435,"RM 105,000"
https://www.carlist.my/used-cars/2014-lamborghini-huracan-5-2-lp610-4-coupe/6560861,"RM 1,130,000"
https://www.carlist.my/used-cars/2015-land-rover-range-rover-sport-3-0-hse-suv/6649518,"RM 399,000"
https://www.carlist.my/used-cars/2015-bmw-420i-2-0-sport-line-coupe/6649282,"RM 178,000"
https://www.carlist.my/used-cars/toyota-vellfire-2-4-a-z-platinum-mpv-2power-door-power-boot-reverse-camera/6556206,"RM 88,800"
https://www.carlist.my/used-cars/2014-stage2-mercedes-benz-cla45-amg-2-0-4matic-coupe/6631543,"RM 219,500"
https://www.carlist.my/used-cars/2014-lamborghini-huracan-5-2-lp610-4-coupe/6560779,"RM 1,180,000"
https://www.carlist.my/used-cars/2000-mercedes-benz-e280-2-8-elegance-sedan-well-maintained/6381183,"RM 15,000"
https://www.carlist.my/used-cars/2007-bmw-523i-2-5-sedan/6561500,"RM 29,999"
https://www.carlist.my/used-cars/2009-toyota-alphard-3-5-g-350g-mpv/6646932,"RM 89,999"
https://www.carlist.my/used-cars/2010-toyota-vellfire-2-4-z-platinum-mpv/6612205,"RM 115,888"
https://www.carlist.my/used-cars/2008-perodua-myvi-1-3-ezi-hatchback-selling-below-market-price-selling-fast-selling-cheap-call-now-get-fast/6609869,"RM 13,800"
https://www.carlist.my/used-cars/2015-honda-city-1-5-e-i-vtec-sedan-high-loan-value-high-trade-in-value-call-now-get-fast/6553542,"RM 46,800"
https://www.carlist.my/used-cars/2008-proton-saga-1-3-blm-m-line-sedan-blacklist-can-loan/6376180,"RM 11,800"
https://www.carlist.my/used-cars/2013-subaru-xv-2-0-premium-suv-car-king-tip-top-condition-high-loan/6376143,"RM 47,800"
https://www.carlist.my/used-cars/2010-kia-forte-1-6-sx-sedan-promotion-mint-condition-high-loan/6376203,"RM 22,900"
https://www.carlist.my/used-cars/2004-proton-perdana-2-0-v6-executive-standard-edition-sedan-on-the-road-price-register-2005/6375181,"RM 14,000"
https://www.carlist.my/used-cars/2015-mercedes-benz-gla250-2-0-4matic-suv-car-king-under-warranty/6375210,"RM 169,800"
https://www.carlist.my/used-cars/2019-volvo-xc90-2-0-t8-suv-luminous-sand-2020-reg-sisma-auto-certified-pre-owned-complimentary-vsa-5/6620038,"RM 380,888"
https://www.carlist.my/used-cars/2010-true-honda-civic-1-3-i-vtec-a-1-5-hybrid-quality-car-nice-number-1168-promotion/6253418,"RM 28,555"
https://www.carlist.my/used-cars/2013-true-toyota-vios-1-5-a-nice-number-ori-trd-sportivo-facelift/6661591,"RM 43,888"
https://www.carlist.my/used-cars/2014-honda-city-1-5-e-i-vtec/6659027,"RM 48,799"
https://www.carlist.my/used-cars/2015-honda-city-1-5-e-i-vtec-new-facelift/6652198,"RM 56,799"
https://www.carlist.my/used-cars/2009-toyota-vios-1-5-a/6637119,"RM 29,799"
https://www.carlist.my/used-cars/2014-lexus-es250-2-5-a-premium-selection/6392107,"RM 119,800"
https://www.carlist.my/used-cars/lockdown-offer-2019-bmw-330i-2-0-m-sport-sedan/6427384,"RM 248,800"
https://www.carlist.my/used-cars/lockdown-offer-2019-mini-countryman-2-0-cooper-s-suv/6643638,"RM 194,800"
https://www.carlist.my/used-cars/lockdown-offer-2019-bmw-330e-2-0-m-sport-sedan/6288508,"RM 185,800"
https://www.carlist.my/used-cars/lockdown-offer-2019-bmw-330i-2-0-m-sport-sedan/6344341,"RM 248,800"
https://www.carlist.my/used-cars/lockdown-offer-2019-bmw-x1-2-0-sdrive20i-sport-line-suv/6197503,"RM 168,800"
https://www.carlist.my/used-cars/lockdown-offer-cbu-unit-2018-bmw-x3-2-0-xdrive30i-luxury-suv/6117975,"RM 220,800"
https://www.carlist.my/used-cars/toyota-vios-1-5-a-2016-full-service-record-1-lady-owner-only-original-paint-tiptop-condition-view-to-confirm/6638216,"RM 51,800"
https://www.carlist.my/used-cars/honda-city-1-5-i-vtec-a-2017-full-service-record-1-lady-owner-only-original-paint-accident-free-tiptop-condition-view-to-confirm/6652377,"RM 54,800"
https://www.carlist.my/used-cars/honda-cr-v-2-0-i-vtec-facelift-a-2011-previous-careful-owner-original-paint-tiptop-condition-view-to-confirm/6494140,"RM 42,800"
https://www.carlist.my/used-cars/honda-city-1-5-e-i-vtec-a-2015-1-lady-owner-only-original-paint-accident-free-tiptop-condition-view-to-confirm/6594195,"RM 47,800"
https://www.carlist.my/used-cars/honda-city-1-5-v-i-vtec-a-2015-full-service-record-1-director-owner-only-original-v-spec-tiptop-condition-view-to-confirm/6589888,"RM 52,800"
https://www.carlist.my/used-cars/proton-exora-1-6-bold-cfe-premium-a-2014-1-owner-only-full-service-record-original-leather-seat-tiptop-condition-view-to-confirm/6250975,"RM 28,800"
https://www.carlist.my/used-cars/nissan-grand-livina-1-6-a-2015-full-service-record-1-owner-only-original-seat-full-set-impul-bodykit-tiptop-condition-like-new-view-to-confirm/6441834,"RM 45,800"
https://www.carlist.my/used-cars/proton-saga-1-3-flx-executive-a-2012-1-owner-only-full-set-bodykit-tiptop-condition-view-to-confirm/6407560,"RM 13,800"
https://www.carlist.my/used-cars/proton-exora-1-6-bold-cfe-premium-a-2013-1-owner-only-original-leather-seat-tiptop-condition-view-to-confirm/6652245,"RM 27,800"
https://www.carlist.my/used-cars/2015-proton-perdana-2-0-e-sedan-premium-executive-full-high-specs-16-valve-dohc-4-cylinder-inline-wx-5094-x-1-government-senior-owner/6565351,"RM 44,000"
https://www.carlist.my/used-cars/2015-proton-perdana-2-0-e-sedan-premium-executive-full-high-specs-16-valve-dohc-4-cylinder-inline-wx-7607-x-1-government-senior-owner/6565418,"RM 44,000"
https://www.carlist.my/used-cars/2015-proton-perdana-2-0-e-sedan-premium-executive-full-high-specs-16-valve-dohc-4-cylinder-inline-wx-5164-x-1-government-senior-owner/6565278,"RM 44,000"
https://www.carlist.my/used-cars/2015-proton-perdana-2-0-e-sedan-premium-executive-full-high-specs-16-valve-dohc-4-cylinder-inline-wx-795-x-1-government-senior-owner/6565310,"RM 44,000"
https://www.carlist.my/used-cars/2015-proton-perdana-2-0-e-sedan-premium-executive-full-high-specs-16-valve-dohc-4-cylinder-inline-wx-8470-x-1-government-senior-owner/6565382,"RM 44,000"
https://www.carlist.my/used-cars/2014-proton-perdana-2-0-e-sedan-premium-executive-full-high-specs-16-valve-dohc-4-cylinder-inline-wx-3314-x-1-government-senior-owner/6347729,"RM 42,000"
https://www.carlist.my/used-cars/2005-true-mercedes-benz-e240-2-6-w211-avantgarde-local-raya-puasa-promotion/6107552,"RM 25,888"
https://www.carlist.my/used-cars/2006-toyota-vios-1-5-e-sedan/6448812,"RM 16,800"
https://www.carlist.my/used-cars/2015-nissan-almera-1-5-vl-sedan/6674154,"RM 35,300"
https://www.carlist.my/used-cars/2014-honda-city-1-5-e-i-vtec-sedan/6652921,"RM 46,300"
https://www.carlist.my/used-cars/2011-porsche-911-3-8-turbo-s-pdk-local-car/6699642,"RM 550,000"
https://www.carlist.my/used-cars/2013-honda-cr-z-1-5-hybrid-i-vtec-a-direct-owner/5467190,"RM 62,000"
https://www.carlist.my/used-cars/2017-mercedes-benz-c350-e-2-0-avantgarde-sedan/6698168,"RM 200,000"
https://www.carlist.my/used-cars/2015-bmw-320i-2-0-sport-line-a/6471986,"RM 125,800"
https://www.carlist.my/used-cars/toyota-camry-2-4-v-a-1-aunty-owner-all-keep-well-ori-cond/6487407,"RM 35,800"
https://www.carlist.my/used-cars/2013-proton-saga-1-3-a-flx-executive-ful-service-rec-proton/6601333,"RM 14,800"
https://www.carlist.my/used-cars/2009-toyota-vios-1-5-a-4-disc-brake-selling-cheap/6337413,"RM 25,900"
https://www.carlist.my/used-cars/2014-toyota-vios-1-5j-a-trd-full-bodykit-high-loan/6642589,"RM 43,999"
https://www.carlist.my/used-cars/tak-tipu-tahun-2010-honda-city-1-5-e-at-paddle-shift-full-bodykits-tiptop-condition/6499641,"RM 32,900"
https://www.carlist.my/used-cars/tak-tipu-tahun-2008-suzuki-swift-1-5-at-tiptop-condition/6631279,"RM 22,900"
https://www.carlist.my/used-cars/tak-tipu-tahun-2017-proton-saga-1-3-standard-cvt-at-low-mileage-35k-km-tiptop-condition/6650200,"RM 26,900"
https://www.carlist.my/used-cars/tak-tipu-tahun-2012-proton-exora-1-6-bold-cfe-premium-a-leather-seat-full-bodykit-7-seaters-tip-top-condition/6331570,"RM 28,900"
https://www.carlist.my/used-cars/tak-tipu-tahun-2012-honda-stream-1-8-i-vtec-rsz-facelift-at-sunroof-paddle-shift-bodykits-tip-top-condition/6633976,"RM 67,900"
https://www.carlist.my/used-cars/tak-tipu-tahun-2011-bmw-523i-ckd-2-5-at-recorded-service-full-leather-msport-bodykit-tip-top-condition/6480363,"RM 84,900"
https://www.carlist.my/used-cars/tak-tipu-tahun-2014-honda-accord-2-0-vti-l-at-leather-seats-power-seat-tip-top-condition/6646999,"RM 73,900"
https://www.carlist.my/used-cars/tak-tipu-tahun-2010-toyota-camry-2-0-g-facelift-at-full-leather-full-bodykit-tip-top-condition/6460397,"RM 48,900"
https://www.carlist.my/used-cars/tak-tipu-tahun-2014-bmw-528i-m-sports-2-0-facelift-at-no-1111-digital-meter-full-leather-full-service-record-tip-top-condition/6583698,"RM 149,900"
https://www.carlist.my/used-cars/2013-toyota-vellfire-2-4-z-g-facelift-a-2-pilot-2-digit-80-cold-box-360-cam-full-leather-4-pw-seat-pw-boot-2-pw-door-2-sunroof/6651719,"RM 146,900"
https://www.carlist.my/used-cars/tak-tipu-tahun-2009-toyota-vellfire-2-4-z-platinum-selection-a-2-power-door-power-boot-sunroof-moonroof-tip-top-condition/6608572,"RM 102,900"
https://www.carlist.my/used-cars/tak-tipu-tahun-2015-honda-city-1-5-s-at-full-service-record-full-modulo-bodykit-tiptop-condition/6645820,"RM 49,900"
https://www.carlist.my/used-cars/tak-tipu-tahun-2015-toyota-harrier-2-0-premium-advance-package-a-power-boot-360-camera-jbl-audio-full-leather-tip-top-condition/6630300,"RM 142,900"
https://www.carlist.my/used-cars/2015-nissan-serena-2-0-s-hybrid-high-way-star-new-face-lift-android-player-1-housewife-owner/6651482,"RM 72,800"
https://www.carlist.my/used-cars/mercedes-benz-malaysia-e250-facelift-2-0-turbo-7speed-full-service/6644585,"RM 145,000"
https://www.carlist.my/used-cars/2015-toyota-estima-3-5g-spec-2015-import-malaysia-accidents-free-95-condition-engine-gear-box-original-full-leather-seats-moon-roof/6675585,"RM 88,899"
https://www.carlist.my/used-cars/2013-toyota-avanza-1-5-g-mpv-best-below-50k-family-mpv-7-seater-one-owner-accident-free-good-engine-gearbox-4-new-tyre/6668812,"RM 42,333"
https://www.carlist.my/used-cars/2009-toyota-avanza-1-5-e-mpv-clearance-promo-blacklist-can-loan-promo-free-4-new-tyres-eco-family-mpv-best-for-pasar-malam-van/6633908,"RM 21,666"
https://www.carlist.my/used-cars/2015-honda-city-1-5-e-i-vtec-sedan-rm-5-month-accident-free-one-owner-95-like-new-good-engine-and-gearbox-reverse-camera-push-start/6697074,"RM 51,666"
https://www.carlist.my/used-cars/2016-perodua-alza-1-5-advance-mpv-accident-free-original-7-leather-seat-one-owner-original-paint-11inch-touch-screen-android-player/6670780,"RM 45,666"
https://www.carlist.my/used-cars/2009-toyota-avanza-1-5-e-mpv-best-family-mpv-for-rm20k-blacklist-can-loan-promo-free-4-new-tyres-best-for-pasar-malam-van/6654360,"RM 21,666"
https://www.carlist.my/used-cars/2012-toyota-hilux-2-5-g-vnt-pickup-truck-no-accident-original-paint-no-off-road-use-very-good-condition-engine-and-gearbox-one-owner/6669673,"RM 54,666"
https://www.carlist.my/used-cars/nice-number-plate-tip-top-condition-2016-toyota-vios-1-5-j-sedan/6425763,"RM 48,888"
https://www.carlist.my/used-cars/2016-perodua-alza-1-5-advance-mpv-accident-free-original-7-leather-seat-one-owner-original-paint-11inch-touch-screen-android-player/6692739,"RM 45,666"
https://www.carlist.my/used-cars/2009-honda-stream-1-8-rsz-mpv-import-baru-from-honda-malaysia-come-with-nice-number-plate-95-good-condition-on-engine-gear-box/6677936,"RM 49,666"
https://www.carlist.my/used-cars/2014-mitsubishi-asx-2-0-suv-accident-free-push-start-multifunction-steering-auto-side-mirror-mivec-mti-systems-sunroof-reverse-camera/6682292,"RM 62,888"
https://www.carlist.my/used-cars/2010-toyota-corolla-altis-1-8-g-sedan-accident-free-one-owner-power-seat-dual-climate-fuel-save-vvti-engine-actual-condition-mileage/6698580,"RM 36,666"
https://www.carlist.my/used-cars/2015-toyota-estima-3-5g-spec-2015-import-malaysia-accidents-free-95-condition-engine-gear-box-original-full-leather-seats-moon-roof/6699162,"RM 88,899"
https://www.carlist.my/used-cars/2014-mitsubishi-asx-2-0-suv-one-owner-original-paint-push-start-keyless-entry-sunroof-reverse-camera-multifunction-steering/6621618,"RM 62,888"
https://www.carlist.my/used-cars/2015-toyota-vios-1-5-trd-sportivo-sedan-original-trd-original-leather-seat-eagle-eye-led-headlamp-total-cost-owner-upgraded-rm-10-000/6695920,"RM 69,666"
https://www.carlist.my/used-cars/genuine-year-make-nice-condition-2015-honda-city-1-5-e-i-vtec-sedan/6425773,"RM 54,888"
https://www.carlist.my/used-cars/2015-toyota-estima-3-5g-spec-2015-import-malaysia-accidents-free-95-condition-engine-gear-box-original-full-leather-seats-moon-roof/6692773,"RM 88,899"
https://www.carlist.my/used-cars/original-trd-bodykit-low-downpayment-2017-toyota-vios-1-5-j-sedan/6425750,"RM 53,888"
https://www.carlist.my/used-cars/no-processing-fees-2018-perodua-bezza-1-3-x-premium-sedan/6425792,"RM 36,888"
https://www.carlist.my/used-cars/2013-toyota-avanza-1-5-g-mpv-best-below-50k-family-mpv-7-seater-one-owner-accident-free-good-engine-gearbox-4-new-tyre/6652143,"RM 42,333"
https://www.carlist.my/used-cars/2015-toyota-vios-1-5-e-sedan-accident-free-one-owner-original-paint-push-start-30k-mileage-reverse-camera-full-service-record/6699171,"RM 54,666"
https://www.carlist.my/used-cars/best-condition-in-town-2014-mitsubishi-asx-2-0-base-spec-suv/6413189,"RM 61,888"
https://www.carlist.my/used-cars/2013-toyota-vios-1-5-trd-sportivo-sedan-sportivo-full-leather-seat/6607498,"RM 42,000"
https://www.carlist.my/used-cars/2012-toyota-hilux-2-5-g-vnt-pickup-truck-no-accident-original-paint-no-off-road-use-very-good-condition-engine-and-gearbox-one-owner/6695696,"RM 54,666"
https://www.carlist.my/used-cars/2010-toyota-corolla-altis-1-8-g-sedan-accident-free-one-owner-power-seat-dual-climate-fuel-save-vvti-engine-actual-condition-mileage/6668942,"RM 36,666"
https://www.carlist.my/used-cars/2009-honda-stream-1-8-i-vtec-rsz-mpv-import-baru-by-honda-malaysia-reverse-camera-original-paint-95-good-condition-on-engine-gear-box/6604432,"RM 49,666"
